Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Aerobic TE,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Total Ascent,Total Descent,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Training Stress Score®,Grit,Flow,Total Strokes,Avg. Swolf,Avg Stroke Rate,Total Reps,Total Sets,Dive Time,Min Temp,Surface Interval,Decompression,Best Lap Time,Number of Laps,Max Temp,Avg Resp,Min Resp,Max Resp,Stress Change,Stress Start,Stress End,Avg Stress,Moving Time,Elapsed Time,Min Elevation,Max Elevation
Running,11/25/2020 7:27,FALSE,Athens Running,3.54,456,0:29:56,153,165,3,149,160,8:28,7:37,146,130,1.27,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,04:32.8,4,0,--,--,--,--,--,--,--,0:29:55,0:29:56,634,741
Running,11/24/2020 7:27,FALSE,Athens Running,0.7,79,05:59.5,137,151,1,146,158,8:33,6:45,--,89,1.29,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,05:59.5,1,0,--,--,--,--,--,--,--,0:05:59,06:12.4,632,731
Running,11/24/2020 6:53,FALSE,Athens Running,3.83,401,0:27:01,157,187,3,155,194,7:03,4:15,68,72,1.44,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:07.8,21,0,--,--,--,--,--,--,--,0:26:52,0:31:20,719,736
Running,11/24/2020 6:30,FALSE,Athens Running,2.46,309,0:19:42,157,170,2.8,149,164,8:01,7:06,181,102,1.35,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,03:31.1,3,0,--,--,--,--,--,--,--,0:19:41,0:19:42,662,781
Running,11/22/2020 9:22,FALSE,Athens Running,13.04,"1,863",1:56:03,167,179,5,148,171,8:54,6:58,857,846,1.22,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:19.7,14,0,--,--,--,--,--,--,--,1:55:59,2:01:32,650,725
Running,11/20/2020 16:41,FALSE,Athens Running,4,516,0:31:58,161,174,3.4,146,164,7:59,7:07,271,170,1.38,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:01.4,5,0,--,--,--,--,--,--,--,0:31:57,0:32:07,632,741
Running,11/19/2020 17:39,FALSE,Athens Running,5.01,571,0:33:35,171,182,3.8,157,176,6:42,5:34,282,240,1.53,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:02.3,6,0,--,--,--,--,--,--,--,0:33:34,0:33:35,633,741
Running,11/18/2020 17:50,FALSE,Athens Running,4.01,517,0:33:08,157,170,3.3,145,164,8:16,6:22,200,103,1.34,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:03.0,5,0,--,--,--,--,--,--,--,0:33:07,0:33:08,635,741
Running,11/17/2020 17:04,FALSE,Athens Running,5.04,560,0:34:02,167,182,3.7,155,176,6:45,5:16,291,195,1.54,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:14.1,6,0,--,--,--,--,--,--,--,0:33:59,0:34:02,633,741
Running,11/15/2020 8:33,FALSE,Athens Running,13.44,"1,810",2:03:00,160,173,4.5,152,170,9:09,7:04,885,887,1.16,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,03:56.2,14,0,--,--,--,--,--,--,--,2:02:51,2:12:48,650,721
Running,11/13/2020 17:12,FALSE,Athens Running,5.01,621,0:40:52,157,170,3.4,146,164,8:10,6:39,341,267,1.35,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:01.6,6,0,--,--,--,--,--,--,--,0:40:51,0:40:59,636,741
Running,11/12/2020 17:31,FALSE,Athens Running,4.55,547,0:33:47,166,184,3.8,148,192,7:26,4:56,287,286,1.47,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,04:12.1,5,0,--,--,--,--,--,--,--,0:33:23,0:38:51,630,781
Running,11/10/2020 16:11,FALSE,Athens Running,5,598,0:36:07,169,182,3.9,151,173,7:13,6:00,300,259,1.47,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:01.3,6,0,--,--,--,--,--,--,--,0:36:06,0:36:12,632,741
Strength Training,11/10/2020 13:45,FALSE,Strength,0,88,0:10:11,120,132,0.6,--,--,--,--,--,--,0,0,0,0,0,0,--,--,--,81,13,0:00,0,0:00,No,10:10.6,1,0,--,--,--,--,--,--,--,07:00.5,0:11:42,--,--
Running,11/9/2020 17:33,FALSE,Athens Running,4,514,0:33:01,158,173,3.3,144,162,8:15,6:06,296,166,1.36,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:00.9,5,0,--,--,--,--,--,--,--,0:32:59,0:33:01,556,741
Running,11/8/2020 6:58,FALSE,Athens Running,12.01,"1,446",1:36:12,162,187,4.6,147,196,8:01,6:00,678,635,1.37,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:02.4,13,0,--,--,--,--,--,--,--,1:35:54,1:37:53,581,781
Running,11/6/2020 16:56,FALSE,Athens Running,3.13,348,0:20:08,174,185,3.3,158,176,6:26,5:32,125,18,1.58,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:42.7,4,0,--,--,--,--,--,--,--,0:20:06,0:20:13,633,741
Running,11/5/2020 17:05,FALSE,Athens Running,6.51,784,0:51:24,158,180,3.5,145,178,7:54,6:16,468,374,1.41,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,04:01.0,7,0,--,--,--,--,--,--,--,0:51:19,0:52:40,631,741
Running,11/4/2020 17:48,FALSE,Athens Running,3.12,336,0:19:44,173,184,3.3,159,174,6:20,5:28,111,19,1.6,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:41.7,4,0,--,--,--,--,--,--,--,0:19:42,0:19:44,637,741
Running,11/3/2020 6:10,FALSE,Athens Running,7.01,871,0:54:12,164,188,4,148,182,7:44,5:40,412,415,1.41,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:01.6,8,0,--,--,--,--,--,--,--,0:54:06,0:54:42,631,781
Running,11/1/2020 15:21,FALSE,Athens Running,7.01,856,0:52:20,166,179,4.2,147,172,7:28,5:24,395,327,1.47,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:01.5,8,0,--,--,--,--,--,--,--,0:52:14,0:53:04,631,741
Running,10/30/2020 6:31,FALSE,Athens Running,7.01,823,0:55:36,157,174,3.6,149,173,7:56,5:59,565,581,1.36,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:02.8,8,0,--,--,--,--,--,--,--,0:55:24,0:57:39,627,847
Running,10/29/2020 12:45,FALSE,Athens Running,3.13,367,0:21:42,172,181,3.4,151,166,6:56,5:45,148,61,1.53,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:53.0,4,0,--,--,--,--,--,--,--,0:21:42,0:22:46,637,741
Running,10/27/2020 6:21,FALSE,Athens Running,2.22,293,0:19:09,158,175,3,147,179,8:37,4:51,202,171,1.27,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,01:43.7,3,0,--,--,--,--,--,--,--,0:19:07,0:22:58,632,781
Running,10/27/2020 5:48,FALSE,Athens Running,2.55,248,0:17:35,153,182,2.8,151,196,6:53,4:00,10,17,1.52,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:02.7,14,0,--,--,--,--,--,--,--,0:17:30,0:29:10,719,737
Running,10/25/2020 13:29,FALSE,Athens Running,4.66,585,0:35:19,168,180,3.8,147,158,7:34,6:49,271,258,1.44,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,05:03.2,5,0,--,--,--,--,--,--,--,0:35:19,0:35:19,631,741
Running,10/23/2020 6:38,FALSE,Athens Running,3.38,405,0:26:23,156,167,3.1,149,164,7:49,6:56,143,67,1.38,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,03:03.5,4,0,--,--,--,--,--,--,--,0:26:21,0:26:23,631,741
Running,10/22/2020 6:24,FALSE,Athens Running,11.02,"1,389",1:24:38,170,184,5,148,190,7:41,6:10,734,645,1.42,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:09.6,12,0,--,--,--,--,--,--,--,1:24:30,1:26:45,581,781
Running,10/20/2020 6:32,FALSE,Athens Running,5.64,647,0:42:22,157,177,3.6,148,176,7:31,5:26,315,340,1.45,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,04:55.7,6,0,--,--,--,--,--,--,--,0:42:16,0:43:11,630,781
Running,10/18/2020 11:21,FALSE,Athens Running,1.12,126,08:23.6,152,166,2.1,148,168,7:28,6:47,20,31,1.45,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:53.2,2,0,--,--,--,--,--,--,--,0:08:20,08:54.1,656,699
Running,10/18/2020 9:01,FALSE,Athens Running,7.05,911,1:03:32,153,165,3.5,149,184,9:01,4:27,439,433,1.2,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:11.9,8,0,--,--,--,--,--,--,--,1:03:11,1:05:23,650,727
Running,10/15/2020 6:29,FALSE,Athens Running,5.01,613,0:36:15,169,184,3.9,148,176,7:14,4:31,247,154,1.5,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:01.2,6,0,--,--,--,--,--,--,--,0:36:14,0:36:15,636,741
Running,10/14/2020 5:33,FALSE,Athens Running,3.4,418,0:31:55,140,157,2.5,145,159,9:22,8:04,224,224,1.19,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,03:27.3,4,0,--,--,--,--,--,--,--,0:31:52,0:32:06,629,781
Running,10/13/2020 6:33,FALSE,Athens Running,5.55,673,0:41:12,165,181,4,147,211,7:25,6:21,333,311,1.47,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,04:22.6,6,0,--,--,--,--,--,--,--,0:41:10,0:41:43,631,781
Running,10/11/2020 7:12,FALSE,Athens Running,10.51,"1,379",1:20:57,174,186,5,146,164,7:42,5:56,705,658,1.43,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,03:57.8,11,0,--,--,--,--,--,--,--,1:20:47,1:28:59,581,781
Running,10/9/2020 6:36,FALSE,Athens Running,4.51,572,0:33:32,169,183,3.8,147,160,7:26,6:31,254,164,1.48,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,03:47.2,5,0,--,--,--,--,--,--,--,0:33:26,0:34:06,635,741
Running,10/8/2020 6:57,FALSE,Athens Running,3.3,382,0:22:53,165,182,3.3,148,160,6:56,6:13,144,50,1.55,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,02:12.3,4,0,--,--,--,--,--,--,--,0:22:52,0:22:53,635,741
Running,10/7/2020 6:24,FALSE,Athens Running,6.23,744,0:44:01,168,183,4.2,148,164,7:04,5:19,404,353,1.53,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,01:19.9,7,0,--,--,--,--,--,--,--,0:43:59,0:44:09,634,741
Running,10/6/2020 7:10,FALSE,Athens Running,3.12,342,0:21:04,159,185,3.1,151,167,6:45,6:05,163,59,1.58,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:48.9,4,0,--,--,--,--,--,--,--,0:21:04,0:21:05,634,741
Running,10/5/2020 16:34,FALSE,Athens Running,3.01,350,0:20:01,173,187,3.4,149,164,6:39,5:56,111,43,1.62,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:01.0,4,0,--,--,--,--,--,--,--,0:19:59,0:20:24,640,741
Running,9/29/2020 6:36,FALSE,Athens Running,8.26,"1,015",0:59:41,169,181,4.8,147,169,7:14,6:09,521,431,1.52,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,01:46.1,9,0,--,--,--,--,--,--,--,0:59:37,1:00:30,634,741
Running,9/28/2020 7:02,FALSE,Athens Running,3.12,361,0:21:29,166,186,3.3,148,170,6:53,6:02,126,37,1.58,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:45.0,4,0,--,--,--,--,--,--,--,0:21:28,0:21:29,632,741
Running,9/24/2020 6:42,FALSE,Athens Running,6.22,767,0:45:46,165,182,4,146,161,7:21,6:06,404,354,1.5,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,01:24.8,7,0,--,--,--,--,--,--,--,0:45:41,0:46:34,635,741
Running,9/23/2020 6:48,FALSE,Athens Running,4.01,488,0:28:15,169,186,3.6,147,160,7:03,6:21,207,125,1.55,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:01.4,5,0,--,--,--,--,--,--,--,0:28:14,0:28:15,632,741
Running,9/22/2020 7:07,FALSE,Athens Running,3.16,365,0:20:58,169,191,3.3,151,164,6:39,6:08,112,23,1.6,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:57.2,4,0,--,--,--,--,--,--,--,0:20:57,0:20:58,632,741
Running,9/20/2020 6:59,FALSE,Athens Running,11.01,"1,259",1:21:43,160,181,4.2,149,170,7:25,5:14,699,664,1.46,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:01.2,12,0,--,--,--,--,--,--,--,1:21:40,1:22:52,581,781
Running,9/18/2020 7:02,FALSE,Athens Running,5,642,0:35:40,175,188,4.2,148,169,7:08,6:02,264,271,1.52,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:01.1,6,0,--,--,--,--,--,--,--,0:35:39,0:35:40,633,741
Running,9/16/2020 6:33,FALSE,Athens Running,6.22,827,0:44:52,178,189,4.8,147,162,7:13,5:32,395,347,1.52,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,01:17.3,7,0,--,--,--,--,--,--,--,0:44:50,0:45:00,635,741
Running,9/14/2020 6:59,FALSE,Athens Running,3.12,359,0:20:58,167,189,3.3,150,164,6:43,6:01,119,23,1.6,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:47.8,4,0,--,--,--,--,--,--,--,0:20:57,0:20:58,637,741
Running,9/11/2020 6:48,FALSE,Athens Running,3.2,367,0:22:48,160,185,3.1,147,166,7:07,5:12,133,65,1.54,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,01:07.8,4,0,--,--,--,--,--,--,--,0:22:46,0:23:08,632,741
Running,9/10/2020 6:19,FALSE,Athens Running,3.11,361,0:22:12,160,179,3,149,161,7:08,6:33,113,23,1.52,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:51.7,4,0,--,--,--,--,--,--,--,0:22:11,0:22:12,633,741
Running,9/9/2020 6:25,FALSE,Athens Running,6.22,795,0:46:24,167,182,4,147,178,7:28,5:03,393,331,1.47,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,01:17.4,7,0,--,--,--,--,--,--,--,0:46:17,0:46:50,634,741
Running,9/8/2020 6:11,FALSE,Athens Running,3.11,347,0:21:00,162,182,3.1,151,167,6:45,5:59,116,23,1.58,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:44.1,4,0,--,--,--,--,--,--,--,0:20:59,0:21:00,631,741
Running,9/6/2020 6:44,FALSE,Athens Running,11.01,"1,390",1:21:57,167,177,4.6,146,160,7:27,5:59,717,671,1.48,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:01.6,12,0,--,--,--,--,--,--,--,1:21:42,1:22:17,581,781
Running,9/4/2020 7:15,FALSE,Athens Running,5.01,609,0:35:05,169,188,3.8,150,168,7:00,5:43,293,270,1.53,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:01.3,6,0,--,--,--,--,--,--,--,0:35:02,0:35:05,631,741
Running,9/2/2020 6:50,FALSE,Athens Running,4.54,602,0:34:53,166,182,3.6,147,159,7:41,6:37,298,211,1.42,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,04:20.6,5,0,--,--,--,--,--,--,--,0:34:51,0:35:39,635,741
Running,9/1/2020 6:20,FALSE,Athens Running,6.22,785,0:45:49,166,179,3.9,148,162,7:22,5:54,410,345,1.48,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,01:20.2,7,0,--,--,--,--,--,--,--,0:45:46,0:46:01,628,741
Running,8/30/2020 6:43,FALSE,Athens Running,10.62,"1,363",1:20:23,168,180,4.8,146,160,7:34,6:33,686,639,1.45,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,04:30.1,11,0,--,--,--,--,--,--,--,1:20:19,1:24:22,581,781
Running,8/28/2020 6:40,FALSE,Athens Running,5,621,0:36:01,167,180,3.7,149,166,7:12,6:07,281,293,1.51,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:01.5,6,0,--,--,--,--,--,--,--,0:36:00,0:36:32,629,741
Running,8/27/2020 6:21,FALSE,Athens Running,3.16,373,0:21:16,169,183,3.2,152,163,6:44,5:39,108,19,1.57,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,01:03.4,4,0,--,--,--,--,--,--,--,0:21:15,0:21:16,634,741
Running,8/26/2020 6:10,FALSE,Athens Running,4.97,621,0:38:20,164,185,3.4,140,198,7:43,3:50,127,127,1.46,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:05.1,16,0,--,--,--,--,--,--,--,0:37:29,0:51:16,719,736
Running,8/25/2020 6:28,FALSE,Athens Running,3.28,384,0:22:29,166,180,3.2,151,164,6:52,6:02,114,23,1.55,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,01:58.0,4,0,--,--,--,--,--,--,--,0:22:29,0:22:29,631,741
Running,8/23/2020 7:12,FALSE,Athens Running,10.7,"1,317",1:20:37,166,178,4.4,150,205,7:32,6:23,723,681,1.42,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,05:12.4,11,0,--,--,--,--,--,--,--,1:20:29,1:26:44,581,781
Running,8/22/2020 7:11,FALSE,Athens Running,4,487,0:28:56,164,178,3.3,150,164,7:14,6:41,185,101,1.49,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:01.5,5,0,--,--,--,--,--,--,--,0:28:55,0:28:56,635,741
Running,8/21/2020 6:19,FALSE,Athens Running,6.23,800,0:46:17,167,180,4,150,162,7:26,6:11,397,328,1.45,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,01:28.4,7,0,--,--,--,--,--,--,--,0:46:14,0:46:30,633,741
Running,8/20/2020 6:15,FALSE,Athens Running,6.24,786,0:46:03,166,181,4,150,165,7:23,6:03,374,321,1.45,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,01:36.4,7,0,--,--,--,--,--,--,--,0:46:00,0:46:11,633,741
Running,8/19/2020 6:36,FALSE,Athens Running,4.93,562,0:35:17,161,185,3.3,150,192,7:09,4:47,83,90,1.48,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:04.9,14,0,--,--,--,--,--,--,--,0:35:15,0:36:22,719,737
Running,8/18/2020 6:02,FALSE,Athens Running,6.23,748,0:44:11,166,179,3.9,150,168,7:05,6:13,392,346,1.51,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,01:31.3,7,0,--,--,--,--,--,--,--,0:44:05,0:44:22,634,741
Running,8/16/2020 6:36,FALSE,Athens Running,10.03,"1,301",1:14:34,171,185,5,146,162,7:26,6:21,624,589,1.48,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:10.8,11,0,--,--,--,--,--,--,--,1:14:23,1:15:42,581,781
Running,8/14/2020 6:43,FALSE,Athens Running,5.01,614,0:36:00,166,182,3.7,150,161,7:12,6:25,271,260,1.49,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:01.8,6,0,--,--,--,--,--,--,--,0:35:58,0:36:00,631,741
Running,8/13/2020 5:59,FALSE,Athens Running,6.22,798,0:45:54,168,183,4.1,149,166,7:23,6:09,402,375,1.46,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,01:35.3,7,0,--,--,--,--,--,--,--,0:45:49,0:46:14,634,741
Running,8/12/2020 6:01,FALSE,Athens Running,6.05,673,0:44:34,159,185,3.3,150,184,7:22,4:47,176,168,1.44,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:24.3,15,0,--,--,--,--,--,--,--,0:44:25,0:55:44,719,737
Running,8/11/2020 6:14,FALSE,Athens Running,6.22,783,0:45:25,169,185,4.2,148,160,7:18,6:15,418,391,1.49,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,01:27.7,7,0,--,--,--,--,--,--,--,0:45:18,0:45:38,634,741
Running,8/9/2020 6:59,FALSE,Athens Running,12.02,"1,525",1:32:32,165,176,4.7,149,199,7:42,6:43,728,682,1.4,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:09.1,13,0,--,--,--,--,--,--,--,1:32:19,1:34:19,581,781
Running,8/8/2020 7:52,FALSE,Athens Running,3.12,358,0:20:36,169,184,3.2,151,164,6:37,5:44,111,22,1.61,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:48.8,4,0,--,--,--,--,--,--,--,0:20:33,0:21:18,632,741
Running,8/7/2020 6:32,FALSE,Athens Running,6.51,820,0:46:40,171,183,4.3,148,166,7:10,6:29,463,377,1.5,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,03:39.6,7,0,--,--,--,--,--,--,--,0:46:37,0:46:52,635,741
Running,8/6/2020 6:38,FALSE,Athens Running,6.23,752,0:43:15,169,185,4.2,151,170,6:57,5:51,405,385,1.53,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,01:23.4,7,0,--,--,--,--,--,--,--,0:43:03,0:43:31,632,741
Running,8/5/2020 6:34,FALSE,Athens Running,6.3,791,0:45:10,171,186,4.2,150,168,7:10,5:52,337,335,1.5,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,01:52.8,7,0,--,--,--,--,--,--,--,0:45:08,0:45:13,638,741
Running,8/4/2020 6:28,FALSE,Athens Running,6.24,759,0:44:00,168,182,4,150,190,7:03,5:56,384,360,1.52,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,01:30.7,7,0,--,--,--,--,--,--,--,0:43:45,0:44:29,636,741
Running,7/31/2020 17:27,FALSE,Athens Running,1.02,110,05:50.5,180,191,2.2,160,174,5:44,5:00,56,51,1.75,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:01.2,3,0,--,--,--,--,--,--,--,05:49.2,05:50.5,719,753
Running,7/30/2020 6:54,FALSE,Athens Running,4.44,514,0:32:17,162,185,3.1,147,184,7:16,4:47,73,65,1.47,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:08.4,18,0,--,--,--,--,--,--,--,0:31:21,0:35:39,718,736
Running,7/29/2020 6:34,FALSE,Athens Running,6.23,775,0:45:05,168,183,4,149,166,7:15,6:22,400,392,1.49,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,01:28.9,7,0,--,--,--,--,--,--,--,0:45:04,0:45:05,633,741
Running,7/28/2020 6:36,FALSE,Athens Running,5,618,0:36:11,166,183,3.7,148,164,7:14,6:11,663,643,1.5,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:01.7,6,0,--,--,--,--,--,--,--,0:36:04,0:36:21,683,820
Running,7/26/2020 6:55,FALSE,Athens Running,12.06,"1,568",1:31:42,169,179,5,148,171,7:36,5:59,"1,526","1,588",1.43,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:26.0,13,0,--,--,--,--,--,--,--,1:31:33,1:32:17,621,867
Running,7/25/2020 7:22,FALSE,Athens Running,3.13,384,0:22:33,165,178,3.2,153,167,7:13,6:38,453,354,1.46,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:56.8,4,0,--,--,--,--,--,--,--,0:22:32,0:22:33,650,819
Running,7/24/2020 6:28,FALSE,Athens Running,6.44,832,0:47:57,169,181,4.2,150,164,7:27,6:23,889,830,1.44,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,03:10.4,7,0,--,--,--,--,--,--,--,0:47:54,0:49:06,661,828
Running,7/23/2020 6:25,FALSE,Athens Running,6.23,783,0:45:50,166,179,4,152,164,7:21,6:01,814,797,1.44,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,01:30.8,7,0,--,--,--,--,--,--,--,0:45:47,0:45:58,655,802
Running,7/22/2020 6:47,FALSE,Athens Running,6.71,848,0:49:39,167,179,4.1,149,169,7:24,6:37,465,407,1.46,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,05:04.1,7,0,--,--,--,--,--,--,--,0:49:38,0:49:51,634,741
Running,7/21/2020 6:13,FALSE,Athens Running,6.22,782,0:46:53,163,178,3.8,148,173,7:32,6:17,418,386,1.44,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,01:32.3,7,0,--,--,--,--,--,--,--,0:46:52,0:46:53,633,741
Running,7/19/2020 7:37,FALSE,Athens Running,10.01,"1,357",1:18:44,169,179,4.8,150,164,7:52,6:43,677,673,1.37,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:02.3,11,0,--,--,--,--,--,--,--,1:18:42,1:18:44,631,741
Running,7/18/2020 9:38,FALSE,Athens Running,3.11,387,0:21:56,171,183,3.3,152,164,7:03,6:12,113,23,1.51,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:51.3,4,0,--,--,--,--,--,--,--,0:21:55,0:21:58,633,741
Running,7/17/2020 17:07,FALSE,Athens Running,4.48,604,0:33:54,172,185,3.8,148,162,7:34,6:50,231,172,1.43,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,03:38.5,5,0,--,--,--,--,--,--,--,0:33:53,0:34:17,632,741
Running,7/15/2020 17:19,FALSE,Athens Running,5,669,0:38:13,170,182,3.9,149,170,7:38,6:31,270,229,1.42,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:01.2,6,0,--,--,--,--,--,--,--,0:38:10,0:38:13,632,741
Running,7/14/2020 17:10,FALSE,Athens Running,4.78,593,0:34:49,166,176,3.6,148,160,7:17,6:22,243,239,1.49,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,05:42.2,5,0,--,--,--,--,--,--,--,0:34:47,0:34:58,630,741
Running,7/13/2020 17:06,FALSE,Athens Running,3.25,402,0:24:32,159,171,3.1,148,159,7:32,6:56,134,45,1.44,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,01:58.7,4,0,--,--,--,--,--,--,--,0:24:29,0:24:32,635,741
Running,7/12/2020 7:03,FALSE,Athens Running,10.6,"1,355",1:19:33,168,179,4.7,148,160,7:30,6:22,648,603,1.44,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,04:09.6,11,0,--,--,--,--,--,--,--,1:19:31,1:19:44,581,781
Running,7/10/2020 6:29,FALSE,Athens Running,6.05,743,0:42:39,169,184,4.1,150,168,7:03,5:30,411,341,1.52,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:15.6,7,0,--,--,--,--,--,--,--,0:42:31,0:42:56,635,741
Running,7/9/2020 6:36,FALSE,Athens Running,5,641,0:36:47,169,182,3.8,150,166,7:21,6:27,231,224,1.46,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:01.8,6,0,--,--,--,--,--,--,--,0:36:46,0:36:47,632,741
Running,7/8/2020 6:29,FALSE,Athens Running,8.12,"1,080",1:00:54,172,182,4.7,150,162,7:30,6:39,502,462,1.43,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:51.2,9,0,--,--,--,--,--,--,--,1:00:51,1:00:54,630,741
Running,7/7/2020 6:33,FALSE,Athens Running,5,652,0:37:03,170,184,3.9,150,164,7:24,6:23,287,255,1.44,0,0,0,0,0,--,--,--,--,--,0:00,0,0:00,No,00:01.3,6,0,--,--,--,--,--,--,--,0:37:02,0:37:03,633,741
