Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Aerobic TE,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Total Ascent,Total Descent,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Training Stress Score®,Grit,Flow,Total Strokes,Avg. Swolf,Avg Stroke Rate,Total Reps,Total Sets,Dive Time,Min Temp,Surface Interval,Decompression,Best Lap Time,Number of Laps,Max Temp,Avg Resp,Min Resp,Max Resp,Stress Change,Stress Start,Stress End,Avg Stress,Moving Time,Elapsed Time,Min Elevation,Max Elevation
Running,2021-02-19 06:43:49,false,"Athens Running","5.01","632","00:38:30","166","183","3.8","151","160","7:41","5:29","290","230","1.39","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:01.56","6","0.0","--","--","--","--","--","--","--","00:38:27","00:38:30","631","741"
Running,2021-02-18 07:14:20,false,"Athens Running","8.01","977","01:00:11","166","179","4.3","151","184","7:31","4:47","492","414","1.42","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:02.46","9","0.0","--","--","--","--","--","--","--","01:00:05","01:01:06","630","741"
Running,2021-02-17 06:45:32,false,"Athens Running","3.00","409","00:30:47","145","166","2.4","142","152","10:15","8:16","118","105","1.11","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:02.43","4","0.0","--","--","--","--","--","--","--","00:30:46","00:30:47","634","741"
Running,2021-02-16 06:51:21,false,"Running","8.23","1,063","01:04:44","167","179","4.4","147","173","7:52","5:07","--","--","1.39","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","01:37.92","9","0.0","--","--","--","--","--","--","--","01:04:41","01:05:01","--","--"
Running,2021-02-14 07:24:23,false,"Running","14.01","1,751","01:54:37","163","176","4.7","147","160","8:11","6:15","--","--","1.34","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:02.01","15","0.0","--","--","--","--","--","--","--","01:54:34","01:54:37","--","--"
Running,2021-02-13 08:50:49,false,"Athens Running","3.10","458","00:30:02","156","169","3.1","142","158","9:41","7:22","110","90","1.17","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:58.92","4","0.0","--","--","--","--","--","--","--","00:30:01","00:30:02","694","741"
Running,2021-02-12 06:44:50,false,"Athens Running","5.01","585","00:35:51","167","184","3.9","153","170","7:10","5:43","336","308","1.47","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:01.82","6","0.0","--","--","--","--","--","--","--","00:35:49","00:35:57","630","741"
Running,2021-02-11 06:37:54,false,"Athens Running","7.01","898","00:55:03","167","180","4.3","146","186","7:51","5:37","456","376","1.40","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:02.11","8","0.0","--","--","--","--","--","--","--","00:54:47","00:56:11","633","741"
Running,2021-02-10 06:36:45,false,"Athens Running","3.13","420","00:32:51","144","169","2.4","141","164","10:30","8:04","102","96","1.09","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","01:09.96","4","0.0","--","--","--","--","--","--","--","00:32:50","00:32:57","691","741"
Running,2021-02-09 06:25:25,false,"Athens Running","8.15","1,064","01:06:41","165","180","4.3","147","245","8:11","6:20","1,061","897","1.34","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","01:11.43","9","0.0","--","--","--","--","--","--","--","01:06:19","01:07:02","628","804"
Running,2021-02-07 08:24:31,false,"Athens Running","12.01","1,462","01:38:10","162","179","4.5","147","173","8:11","6:00","653","613","1.34","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:02.52","13","0.0","--","--","--","--","--","--","--","01:37:47","01:44:25","581","781"
Running,2021-02-06 08:45:06,false,"Athens Running","3.02","410","00:29:04","150","165","2.8","143","152","9:38","8:29","125","110","1.17","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:08.77","4","0.0","--","--","--","--","--","--","--","00:29:01","00:29:19","632","741"
Running,2021-02-05 16:54:55,false,"Athens Running","5.02","614","00:36:06","174","184","4.0","152","169","7:12","5:53","317","222","1.47","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:06.72","6","0.0","--","--","--","--","--","--","--","00:36:05","00:36:06","628","741"
Running,2021-02-04 06:34:08,false,"Athens Running","8.10","1,008","01:06:11","161","180","4.0","147","164","8:10","7:13","527","425","1.34","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:46.71","9","0.0","--","--","--","--","--","--","--","01:06:08","01:06:14","635","741"
Running,2021-02-03 06:38:31,false,"Athens Running","3.01","424","00:30:45","148","169","2.6","142","155","10:14","7:54","133","110","1.11","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:02.35","4","0.0","--","--","--","--","--","--","--","00:30:45","00:30:45","632","741"
Running,2021-02-02 06:46:18,false,"Running","7.25","933","00:59:57","160","180","3.9","145","158","8:16","7:21","--","--","1.34","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","02:00.79","8","0.0","--","--","--","--","--","--","--","00:59:47","01:00:57","--","--"
Running,2021-01-31 12:06:44,false,"Athens Running","10.00","1,239","01:22:52","162","174","4.2","146","164","8:17","7:02","558","582","1.33","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:02.27","11","0.0","--","--","--","--","--","--","--","01:22:43","01:23:30","633","741"
Running,2021-01-29 16:39:24,false,"Athens Running","3.48","423","00:26:51","162","173","3.2","147","164","7:44","6:20","148","89","1.41","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","03:42.67","4","0.0","--","--","--","--","--","--","--","00:26:34","00:27:05","632","741"
Running,2021-01-28 17:37:11,false,"Athens Running","5.52","665","00:42:12","163","180","3.6","147","221","7:39","4:47","300","304","1.43","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","04:01.90","6","0.0","--","--","--","--","--","--","--","00:41:44","00:49:04","629","781"
Running,2021-01-27 17:48:25,false,"Athens Running","3.01","398","00:31:20","143","155","2.3","142","155","10:24","8:47","154","45","1.09","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:08.81","4","0.0","--","--","--","--","--","--","--","00:31:19","00:31:20","631","741"
Running,2021-01-26 16:28:54,false,"Athens Running","7.01","868","00:54:21","165","181","4.1","147","218","7:45","5:37","397","340","1.41","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:03.37","8","0.0","--","--","--","--","--","--","--","00:54:17","00:55:14","631","750"
Running,2021-01-24 08:47:29,false,"Athens Running","12.01","1,528","01:40:08","162","176","4.5","146","167","8:20","5:22","645","602","1.32","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:02.67","13","0.0","--","--","--","--","--","--","--","01:39:42","01:43:02","581","781"
Running,2021-01-23 08:25:33,false,"Athens Running","3.02","432","00:30:05","150","166","2.8","143","152","9:59","8:27","149","96","1.13","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:08.60","4","0.0","--","--","--","--","--","--","--","00:30:05","00:30:05","654","762"
Running,2021-01-22 07:18:07,false,"Athens Running","5.00","631","00:38:09","169","182","3.9","148","160","7:37","6:39","272","218","1.42","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:02.16","6","0.0","--","--","--","--","--","--","--","00:38:07","00:38:09","634","741"
Running,2021-01-21 06:52:07,false,"Athens Running","8.00","1,014","01:04:32","162","179","4.2","148","184","8:04","6:25","357","299","1.35","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:01.36","9","0.0","--","--","--","--","--","--","--","01:04:29","01:05:00","631","757"
Running,2021-01-20 06:23:34,false,"Athens Running","3.06","396","00:29:53","144","156","2.5","142","152","9:45","8:21","102","52","1.16","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:38.16","4","0.0","--","--","--","--","--","--","--","00:29:51","00:29:53","660","756"
Running,2021-01-19 06:32:40,false,"Athens Running","7.00","795","00:57:02","151","179","3.4","148","170","8:09","6:40","458","363","1.33","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:01.82","8","0.0","--","--","--","--","--","--","--","00:56:46","00:57:49","637","741"
Hiking,2021-01-18 10:15:36,false,"Hall County Walking","5.49","692","02:09:49","93","120","1.0","80","219","23:38","11:38","683","694","0.84","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","11:11.00","6","0.0","--","--","--","--","--","--","--","01:54:54","02:18:27","1,074","1,225"
Running,2021-01-17 07:59:05,false,"Athens Running","12.01","1,395","01:38:54","157","177","4.1","145","187","8:14","5:47","652","608","1.35","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:02.19","13","0.0","--","--","--","--","--","--","--","01:38:22","01:42:00","581","781"
Running,2021-01-16 07:37:41,false,"Athens Running","3.25","461","00:32:47","149","161","2.8","142","160","10:05","7:45","153","57","1.13","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","02:32.71","4","0.0","--","--","--","--","--","--","--","00:32:46","00:32:47","637","741"
Running,2021-01-15 06:53:32,false,"Athens Running","3.11","332","00:20:19","167","182","3.2","162","172","6:31","5:44","127","71","1.52","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:39.09","4","0.0","--","--","--","--","--","--","--","00:20:17","00:20:25","636","741"
Running,2021-01-14 06:31:22,false,"Athens Running","7.01","844","00:55:54","161","174","3.8","147","163","7:59","7:01","438","357","1.37","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:02.03","8","0.0","--","--","--","--","--","--","--","00:55:45","00:56:25","630","754"
Running,2021-01-13 05:53:44,false,"Athens Running","3.23","431","00:31:58","145","165","2.6","144","155","9:53","8:09","130","87","1.13","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","02:05.91","4","0.0","--","--","--","--","--","--","--","00:31:57","00:31:58","640","741"
Running,2021-01-12 06:29:50,false,"Athens Running","7.00","898","00:56:59","162","179","4.0","149","162","8:08","7:08","354","295","1.33","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:01.16","8","0.0","--","--","--","--","--","--","--","00:56:54","00:57:25","630","754"
Running,2021-01-10 10:03:22,false,"Barrow County Running","10.74","1,425","01:33:30","161","176","4.4","151","166","8:42","6:53","639","606","1.23","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","05:54.87","11","0.0","--","--","--","--","--","--","--","01:33:26","01:36:56","832","957"
Running,2021-01-09 08:48:29,false,"Athens Running","3.01","387","00:29:06","144","165","2.4","144","155","9:41","8:17","126","57","1.16","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:02.46","4","0.0","--","--","--","--","--","--","--","00:29:06","00:29:06","632","741"
Running,2021-01-08 17:09:12,false,"Athens Running","3.53","443","00:28:29","158","175","3.2","149","165","8:04","7:05","120","87","1.34","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","04:21.15","4","0.0","--","--","--","--","--","--","--","00:28:27","00:28:29","635","741"
Running,2021-01-07 06:33:20,false,"Athens Running","4.01","491","00:30:14","163","185","3.5","153","165","7:33","5:56","240","202","1.40","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:01.44","5","0.0","--","--","--","--","--","--","--","00:30:13","00:30:14","634","741"
Running,2021-01-06 06:22:56,false,"Athens Running","4.01","497","00:33:00","154","171","3.1","148","165","8:14","7:25","225","136","1.32","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:01.75","5","0.0","--","--","--","--","--","--","--","00:32:58","00:33:00","637","741"
Running,2021-01-05 06:46:37,false,"Athens Running","7.01","935","01:07:29","151","172","3.3","144","165","9:38","7:12","424","357","1.16","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:02.39","8","0.0","--","--","--","--","--","--","--","01:07:24","01:07:41","630","752"
Running,2021-01-04 06:12:14,false,"Athens Running","4.01","502","00:31:25","161","187","3.4","150","160","7:50","6:34","204","113","1.37","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:01.89","5","0.0","--","--","--","--","--","--","--","00:31:24","00:31:25","636","741"
Hiking,2021-01-03 09:54:33,false,"Barrow County Hiking","7.28","889","02:46:52","89","125","1.0","80","203","22:56","9:18","513","527","0.88","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","06:06.99","8","0.0","--","--","--","--","--","--","--","02:21:47","02:46:52","819","945"
Running,2021-01-02 07:58:16,false,"Athens Running","10.00","1,269","01:20:49","162","181","4.3","148","167","8:05","6:13","490","509","1.35","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:01.00","11","0.0","--","--","--","--","--","--","--","01:20:42","01:20:51","631","741"
Running,2020-12-31 07:14:27,false,"Athens Running","7.01","876","00:52:50","168","178","4.3","151","173","7:32","5:59","445","348","1.42","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:01.55","8","0.0","--","--","--","--","--","--","--","00:52:44","00:53:13","635","741"
Cycling,2020-12-30 10:33:52,false,"Athens Cycling","4.09","131","00:19:39","104","122","0.4","--","--","12.5","18.6","33","35","0.00","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","19:38.60","1","0.0","--","--","--","--","--","--","--","00:19:26","00:19:39","600","637"
Running,2020-12-30 09:53:06,false,"Athens Running","3.01","366","00:23:34","156","178","3.1","150","162","7:50","7:07","18","29","1.37","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:04.03","4","0.0","--","--","--","--","--","--","--","00:23:34","00:23:34","600","628"
Running,2020-12-29 09:13:23,false,"Athens Running","4.36","529","00:32:15","165","180","3.6","151","169","7:24","6:11","230","184","1.44","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","02:41.98","5","0.0","--","--","--","--","--","--","--","00:32:14","00:32:47","658","760"
Running,2020-12-28 09:25:59,false,"Athens Running","4.01","512","00:29:14","175","188","4.0","148","188","7:18","6:23","236","118","1.49","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:02.49","5","0.0","--","--","--","--","--","--","--","00:29:14","00:29:14","617","741"
Running,2020-12-23 06:45:45,false,"Athens Running","6.01","707","00:43:23","165","178","3.9","154","167","7:13","5:57","469","454","1.44","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:01.76","7","0.0","--","--","--","--","--","--","--","00:43:14","00:44:02","629","781"
Running,2020-12-22 07:16:24,false,"Athens Running","4.00","523","00:32:18","163","174","3.4","148","164","8:04","6:43","210","109","1.35","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:01.54","5","0.0","--","--","--","--","--","--","--","00:32:16","00:32:18","635","741"
Running,2020-12-20 07:57:37,false,"Athens Running","14.01","1,672","01:56:57","157","177","4.2","146","173","8:21","6:19","742","758","1.32","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:01.60","15","0.0","--","--","--","--","--","--","--","01:56:12","02:03:20","581","781"
Running,2020-12-18 07:15:18,false,"Athens Running","5.00","607","00:37:38","162","179","3.6","152","164","7:31","5:46","247","213","1.41","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","07:02.87","5","0.0","--","--","--","--","--","--","--","00:37:35","00:37:38","657","760"
Running,2020-12-17 06:30:11,false,"Athens Running","6.23","767","00:44:46","172","183","4.3","151","162","7:11","6:17","383","367","1.48","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","01:28.75","7","0.0","--","--","--","--","--","--","--","00:44:35","00:45:08","636","741"
Running,2020-12-16 06:44:45,false,"Athens Running","3.60","459","00:29:28","156","168","3.1","147","157","8:11","7:19","114","102","1.34","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","04:55.66","4","0.0","--","--","--","--","--","--","--","00:29:26","00:29:28","635","741"
Running,2020-12-15 06:22:55,false,"Athens Running","7.34","893","00:54:51","165","180","4.0","152","182","7:28","5:24","415","409","1.42","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","02:17.59","8","0.0","--","--","--","--","--","--","--","00:54:48","00:55:28","630","781"
Running,2020-12-13 07:24:09,false,"Athens Running","12.01","1,389","01:47:52","153","173","3.8","141","189","8:59","6:43","671","645","1.27","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:02.31","13","0.0","--","--","--","--","--","--","--","01:47:32","01:55:37","581","781"
Running,2020-12-11 06:59:41,false,"Athens Running","3.51","502","00:33:47","152","164","3.0","142","152","9:38","7:19","135","108","1.17","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","04:45.63","4","0.0","--","--","--","--","--","--","--","00:33:46","00:33:47","658","761"
Breathwork,2020-12-10 08:49:08,false,"Relax and Focus","0.00","--","00:06:38","93","102","0.1","--","--","--","--","--","--","0.00","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:03.00","118","0.0","5","4","5","14","75","89","88","00:00:00","00:06:34","--","--"
Running,2020-12-10 06:34:50,false,"Athens Running","6.58","838","00:46:45","176","184","4.7","153","171","7:06","6:19","343","281","1.48","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","03:55.55","7","0.0","--","--","--","--","--","--","--","00:46:27","00:47:55","630","755"
Running,2020-12-09 06:22:24,false,"Athens Running","6.20","837","00:54:03","155","174","3.5","145","158","8:43","7:23","402","361","1.28","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","01:37.86","7","0.0","--","--","--","--","--","--","--","00:53:58","00:54:22","633","741"
Running,2020-12-08 06:34:45,false,"Athens Running","5.63","622","00:42:18","155","181","3.2","154","188","7:31","5:00","113","114","1.37","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:08.44","15","0.0","--","--","--","--","--","--","--","00:42:14","00:50:28","719","736"
Running,2020-12-06 07:52:19,false,"Athens Running","12.01","1,483","01:42:15","159","183","4.3","146","196","8:31","5:06","674","711","1.29","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:01.64","13","0.0","--","--","--","--","--","--","--","01:42:12","01:42:33","581","781"
Running,2020-12-03 06:59:34,false,"Athens Running","6.22","737","00:43:19","168","182","4.0","156","169","6:58","5:24","415","395","1.48","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","01:20.01","7","0.0","--","--","--","--","--","--","--","00:43:17","00:43:31","635","741"
Running,2020-12-02 06:32:43,false,"Athens Running","3.46","419","00:30:05","143","169","2.7","146","160","8:42","7:00","121","95","1.27","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","03:29.36","4","0.0","--","--","--","--","--","--","--","00:30:05","00:30:05","634","741"
Running,2020-12-01 06:23:29,false,"Athens Running","6.46","721","00:48:32","157","180","3.4","153","186","7:31","5:05","262","227","1.39","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:57.66","12","0.0","--","--","--","--","--","--","--","00:48:27","00:56:56","632","781"
Running,2020-11-29 07:18:26,false,"Athens Running","11.00","1,349","01:33:52","155","172","3.9","145","167","8:32","5:16","708","667","1.30","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:01.62","12","0.0","--","--","--","--","--","--","--","01:33:46","01:35:36","581","781"
Running,2020-11-28 09:05:40,false,"Athens Running","3.23","391","00:23:12","168","178","3.3","153","166","7:11","6:11","119","23","1.47","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","01:46.11","4","0.0","--","--","--","--","--","--","--","00:23:11","00:23:14","635","741"
Running,2020-11-27 07:37:04,false,"Athens Running","6.50","816","00:48:35","168","181","4.3","152","178","7:28","6:14","473","383","1.42","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","03:38.77","7","0.0","--","--","--","--","--","--","--","00:48:30","00:48:46","634","741"
Running,2020-11-25 07:27:14,false,"Athens Running","3.54","456","00:29:56","153","165","3.0","149","160","8:28","7:37","146","130","1.27","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","04:32.83","4","0.0","--","--","--","--","--","--","--","00:29:55","00:29:56","634","741"
Running,2020-11-24 07:27:48,false,"Athens Running","0.70","79","00:05:59.5","137","151","1.0","146","158","8:33","6:45","--","89","1.29","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","05:59.54","1","0.0","--","--","--","--","--","--","--","00:05:59","00:06:12.4","632","731"
Running,2020-11-24 06:53:45,false,"Athens Running","3.83","401","00:27:01","157","187","3.0","155","194","7:03","4:15","68","72","1.44","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:07.80","21","0.0","--","--","--","--","--","--","--","00:26:52","00:31:20","719","736"
Running,2020-11-24 06:30:37,false,"Athens Running","2.46","309","00:19:42","157","170","2.8","149","164","8:01","7:06","181","102","1.35","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","03:31.06","3","0.0","--","--","--","--","--","--","--","00:19:41","00:19:42","662","781"
Running,2020-11-22 09:22:43,false,"Athens Running","13.04","1,863","01:56:03","167","179","5.0","148","171","8:54","6:58","857","846","1.22","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:19.73","14","0.0","--","--","--","--","--","--","--","01:55:59","02:01:32","650","725"
Running,2020-11-20 16:41:54,false,"Athens Running","4.00","516","00:31:58","161","174","3.4","146","164","7:59","7:07","271","170","1.38","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:01.40","5","0.0","--","--","--","--","--","--","--","00:31:57","00:32:07","632","741"
Running,2020-11-19 17:39:32,false,"Athens Running","5.01","571","00:33:35","171","182","3.8","157","176","6:42","5:34","282","240","1.53","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:02.34","6","0.0","--","--","--","--","--","--","--","00:33:34","00:33:35","633","741"
Running,2020-11-18 17:50:28,false,"Athens Running","4.01","517","00:33:08","157","170","3.3","145","164","8:16","6:22","200","103","1.34","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:03.02","5","0.0","--","--","--","--","--","--","--","00:33:07","00:33:08","635","741"
Running,2020-11-17 17:04:55,false,"Athens Running","5.04","560","00:34:02","167","182","3.7","155","176","6:45","5:16","291","195","1.54","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:14.12","6","0.0","--","--","--","--","--","--","--","00:33:59","00:34:02","633","741"
Running,2020-11-15 08:33:35,false,"Athens Running","13.44","1,810","02:03:00","160","173","4.5","152","170","9:09","7:04","885","887","1.16","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","03:56.24","14","0.0","--","--","--","--","--","--","--","02:02:51","02:12:48","650","721"
Running,2020-11-13 17:12:49,false,"Athens Running","5.01","621","00:40:52","157","170","3.4","146","164","8:10","6:39","341","267","1.35","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:01.64","6","0.0","--","--","--","--","--","--","--","00:40:51","00:40:59","636","741"
Running,2020-11-12 17:31:59,false,"Athens Running","4.55","547","00:33:47","166","184","3.8","148","192","7:26","4:56","287","286","1.47","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","04:12.14","5","0.0","--","--","--","--","--","--","--","00:33:23","00:38:51","630","781"
Running,2020-11-10 16:11:41,false,"Athens Running","5.00","598","00:36:07","169","182","3.9","151","173","7:13","6:00","300","259","1.47","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:01.28","6","0.0","--","--","--","--","--","--","--","00:36:06","00:36:12","632","741"
Strength Training,2020-11-10 13:45:59,false,"Strength","0.00","88","00:10:11","120","132","0.6","--","--","--","--","--","--","0.00","0.0","0.0","0.0","0.0","0.0","--","--","--","81","13","0:00","0.0","0:00","No","10:10.57","1","0.0","--","--","--","--","--","--","--","00:07:00.5","00:11:42","--","--"
Running,2020-11-09 17:33:27,false,"Athens Running","4.00","514","00:33:01","158","173","3.3","144","162","8:15","6:06","296","166","1.36","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:00.93","5","0.0","--","--","--","--","--","--","--","00:32:59","00:33:01","556","741"
Running,2020-11-08 06:58:22,false,"Athens Running","12.01","1,446","01:36:12","162","187","4.6","147","196","8:01","6:00","678","635","1.37","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:02.42","13","0.0","--","--","--","--","--","--","--","01:35:54","01:37:53","581","781"
Running,2020-11-06 16:56:37,false,"Athens Running","3.13","348","00:20:08","174","185","3.3","158","176","6:26","5:32","125","18","1.58","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:42.65","4","0.0","--","--","--","--","--","--","--","00:20:06","00:20:13","633","741"
Running,2020-11-05 17:05:04,false,"Athens Running","6.51","784","00:51:24","158","180","3.5","145","178","7:54","6:16","468","374","1.41","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","04:00.99","7","0.0","--","--","--","--","--","--","--","00:51:19","00:52:40","631","741"
Running,2020-11-04 17:48:51,false,"Athens Running","3.12","336","00:19:44","173","184","3.3","159","174","6:20","5:28","111","19","1.60","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:41.67","4","0.0","--","--","--","--","--","--","--","00:19:42","00:19:44","637","741"
Running,2020-11-03 06:10:10,false,"Athens Running","7.01","871","00:54:12","164","188","4.0","148","182","7:44","5:40","412","415","1.41","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:01.56","8","0.0","--","--","--","--","--","--","--","00:54:06","00:54:42","631","781"
Running,2020-11-01 15:21:15,false,"Athens Running","7.01","856","00:52:20","166","179","4.2","147","172","7:28","5:24","395","327","1.47","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:01.54","8","0.0","--","--","--","--","--","--","--","00:52:14","00:53:04","631","741"
